Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Item_normalized
Egypt,2012,323485,51.0,13991.0,21.55,sweet potatoes
Egypt,2012,323485,51.0,13991.0,22.48,sweet potatoes
Egypt,2013,266276,51.0,13653.0,21.44,potatoes
Egypt,2013,266276,51.0,13653.0,22.91,potatoes
Egypt,2013,34767,51.0,13653.0,21.44,soybeans
Egypt,2013,34767,51.0,13653.0,22.91,soybeans
Egypt,2013,336781,51.0,13653.0,21.44,sweet potatoes
Egypt,2013,336781,51.0,13653.0,22.91,sweet potatoes
El Salvador,1990,158889,1784.0,2524.0,26.06,cassava
El Salvador,1990,111714,1784.0,2524.0,26.06,plantains and others
El Salvador,1990,140000,1784.0,2524.0,26.06,potatoes
El Salvador,1990,20000,1784.0,2524.0,26.06,soybeans
El Salvador,1990,64286,1784.0,2524.0,26.06,sweet potatoes
El Salvador,1991,152762,1784.0,4096.0,26.08,cassava
El Salvador,1991,111786,1784.0,4096.0,26.08,plantains and others
El Salvador,1991,144231,1784.0,4096.0,26.08,potatoes
El Salvador,1991,20000,1784.0,4096.0,26.08,soybeans
El Salvador,1991,62941,1784.0,4096.0,26.08,sweet potatoes
El Salvador,1992,172692,1784.0,3940.77,26.22,cassava
El Salvador,1992,109740,1784.0,3940.77,26.22,plantains and others
El Salvador,1992,144444,1784.0,3940.77,26.22,potatoes
El Salvador,1992,26857,1784.0,3940.77,26.22,soybeans
El Salvador,1992,61333,1784.0,3940.77,26.22,sweet potatoes
El Salvador,1993,200000,1784.0,3785.54,26.12,cassava
El Salvador,1993,106557,1784.0,3785.54,26.12,plantains and others
El Salvador,1993,141509,1784.0,3785.54,26.12,potatoes
El Salvador,1993,27143,1784.0,3785.54,26.12,soybeans
El Salvador,1993,64000,1784.0,3785.54,26.12,sweet potatoes
El Salvador,1994,201298,1784.0,3630.31,26.33,cassava
El Salvador,1994,97402,1784.0,3630.31,26.33,plantains and others
El Salvador,1994,140741,1784.0,3630.31,26.33,potatoes
El Salvador,1994,25000,1784.0,3630.31,26.33,soybeans
El Salvador,1994,61250,1784.0,3630.31,26.33,sweet potatoes
El Salvador,1995,160232,1784.0,3475.08,26.05,cassava
El Salvador,1995,119791,1784.0,3475.08,26.05,plantains and others
El Salvador,1995,140000,1784.0,3475.08,26.05,potatoes
El Salvador,1995,23333,1784.0,3475.08,26.05,soybeans
El Salvador,1995,62500,1784.0,3475.08,26.05,sweet potatoes
El Salvador,1996,158831,1784.0,3319.85,25.77,cassava
El Salvador,1996,64137,1784.0,3319.85,25.77,plantains and others
El Salvador,1996,157368,1784.0,3319.85,25.77,potatoes
El Salvador,1996,23333,1784.0,3319.85,25.77,soybeans
El Salvador,1996,62845,1784.0,3319.85,25.77,sweet potatoes
El Salvador,1997,131429,1784.0,3164.62,26.48,cassava
El Salvador,1997,126495,1784.0,3164.62,26.48,plantains and others
El Salvador,1997,139286,1784.0,3164.62,26.48,potatoes
El Salvador,1997,24444,1784.0,3164.62,26.48,soybeans
El Salvador,1997,62976,1784.0,3164.62,26.48,sweet potatoes
El Salvador,1998,131429,1784.0,3009.39,26.48,cassava
El Salvador,1998,147857,1784.0,3009.39,26.48,plantains and others
El Salvador,1998,215536,1784.0,3009.39,26.48,potatoes
El Salvador,1998,24000,1784.0,3009.39,26.48,soybeans
El Salvador,1998,64706,1784.0,3009.39,26.48,sweet potatoes
El Salvador,1999,124202,1784.0,2854.16,25.67,cassava
El Salvador,1999,134056,1784.0,2854.16,25.67,plantains and others
El Salvador,1999,210286,1784.0,2854.16,25.67,potatoes
El Salvador,1999,24000,1784.0,2854.16,25.67,soybeans
El Salvador,1999,63112,1784.0,2854.16,25.67,sweet potatoes
El Salvador,2000,123479,1784.0,2698.93,25.78,cassava
El Salvador,2000,312986,1784.0,2698.93,25.78,plantains and others
El Salvador,2000,231200,1784.0,2698.93,25.78,potatoes
El Salvador,2000,22727,1784.0,2698.93,25.78,soybeans
El Salvador,2000,63105,1784.0,2698.93,25.78,sweet potatoes
El Salvador,2001,124794,1784.0,2543.7,25.92,cassava
El Salvador,2001,311689,1784.0,2543.7,25.92,plantains and others
El Salvador,2001,229878,1784.0,2543.7,25.92,potatoes
El Salvador,2001,22241,1784.0,2543.7,25.92,soybeans
El Salvador,2001,62931,1784.0,2543.7,25.92,sweet potatoes
El Salvador,2002,128120,1784.0,2388.47,26.12,cassava
El Salvador,2002,311690,1784.0,2388.47,26.12,plantains and others
El Salvador,2002,236013,1784.0,2388.47,26.12,potatoes
El Salvador,2002,21732,1784.0,2388.47,26.12,soybeans
El Salvador,2002,62852,1784.0,2388.47,26.12,sweet potatoes
El Salvador,2004,100819,1784.0,2078.01,26.2,cassava
El Salvador,2004,312202,1784.0,2078.01,26.2,plantains and others
El Salvador,2004,288786,1784.0,2078.01,26.2,potatoes
El Salvador,2004,20409,1784.0,2078.01,26.2,soybeans
El Salvador,2004,62585,1784.0,2078.01,26.2,sweet potatoes
El Salvador,2005,125043,1784.0,1922.78,26.07,cassava
El Salvador,2005,312125,1784.0,1922.78,26.07,plantains and others
El Salvador,2005,221220,1784.0,1922.78,26.07,potatoes
El Salvador,2005,20768,1784.0,1922.78,26.07,soybeans
El Salvador,2005,62409,1784.0,1922.78,26.07,sweet potatoes
El Salvador,2006,125016,1784.0,2265.72,26.14,cassava
El Salvador,2006,311678,1784.0,2265.72,26.14,plantains and others
El Salvador,2006,220517,1784.0,2265.72,26.14,potatoes
El Salvador,2006,20383,1784.0,2265.72,26.14,soybeans
El Salvador,2006,62251,1784.0,2265.72,26.14,sweet potatoes
El Salvador,2007,128870,1784.0,1940.78,26.02,cassava
El Salvador,2007,311711,1784.0,1940.78,26.02,plantains and others
El Salvador,2007,218481,1784.0,1940.78,26.02,potatoes
El Salvador,2007,19348,1784.0,1940.78,26.02,soybeans
El Salvador,2007,63889,1784.0,1940.78,26.02,sweet potatoes
El Salvador,2008,128900,1784.0,3899.48,25.71,cassava
El Salvador,2008,311771,1784.0,3899.48,25.71,plantains and others
El Salvador,2008,218555,1784.0,3899.48,25.71,potatoes
El Salvador,2008,19279,1784.0,3899.48,25.71,soybeans
El Salvador,2008,61614,1784.0,3899.48,25.71,sweet potatoes
El Salvador,2009,125022,1784.0,3333.88,26.21,cassava
El Salvador,2009,312073,1784.0,3333.88,26.21,plantains and others
El Salvador,2009,252417,1784.0,3333.88,26.21,potatoes
El Salvador,2009,19172,1784.0,3333.88,26.21,soybeans
El Salvador,2009,61191,1784.0,3333.88,26.21,sweet potatoes
El Salvador,2010,124843,1784.0,3598.59,25.96,cassava
El Salvador,2010,221778,1784.0,3598.59,25.96,plantains and others
El Salvador,2010,252796,1784.0,3598.59,25.96,potatoes
El Salvador,2010,18000,1784.0,3598.59,25.96,soybeans
El Salvador,2010,60767,1784.0,3598.59,25.96,sweet potatoes
El Salvador,2011,145719,1784.0,3231.13,25.95,cassava
El Salvador,2011,111171,1784.0,3231.13,25.95,plantains and others
El Salvador,2011,196316,1784.0,3231.13,25.95,potatoes
El Salvador,2011,19222,1784.0,3231.13,25.95,soybeans
El Salvador,2011,60343,1784.0,3231.13,25.95,sweet potatoes
El Salvador,2012,115775,1784.0,2595.16,26.04,cassava
El Salvador,2012,143831,1784.0,2595.16,26.04,plantains and others
El Salvador,2012,295706,1784.0,2595.16,26.04,potatoes
El Salvador,2012,19231,1784.0,2595.16,26.04,soybeans
El Salvador,2012,58333,1784.0,2595.16,26.04,sweet potatoes
El Salvador,2013,154928,1784.0,6005.08,26.36,cassava
El Salvador,2013,153680,1784.0,6005.08,26.36,plantains and others
El Salvador,2013,426047,1784.0,6005.08,26.36,potatoes
El Salvador,2013,19231,1784.0,6005.08,26.36,soybeans
El Salvador,2013,58333,1784.0,6005.08,26.36,sweet potatoes
Eritrea,1993,82000,383.0,4.44,24.09,potatoes
Eritrea,1994,80659,383.0,4.44,24.13,potatoes
Eritrea,1995,79816,383.0,4.44,24.37,potatoes
Eritrea,1996,79592,383.0,4.44,24.36,potatoes
Eritrea,1997,80769,383.0,30.92,24.32,potatoes
Eritrea,1998,83333,383.0,19.61,24.78,potatoes
Eritrea,1999,80000,383.0,22.28,24.68,potatoes
Eritrea,2000,70012,383.0,24.96,24.76,potatoes
Eritrea,2001,58050,383.0,27.63,24.61,potatoes
Eritrea,2002,61120,383.0,27.63,24.86,potatoes
Eritrea,2004,64000,383.0,27.63,24.79,potatoes
Eritrea,2005,79311,383.0,27.63,24.85,potatoes
Eritrea,2006,78493,383.0,27.63,24.7,potatoes
Eritrea,2007,24508,383.0,27.63,24.7,potatoes
Eritrea,2008,8406,383.0,27.63,24.79,potatoes
Eritrea,2009,12000,383.0,27.63,25.3,potatoes
Eritrea,2010,15729,383.0,27.63,25.22,potatoes
Eritrea,2011,18180,383.0,27.63,24.78,potatoes
Eritrea,2012,14209,383.0,27.63,25.16,potatoes
Eritrea,2013,12819,383.0,27.63,25.87,potatoes
Estonia,1992,144514,626.0,469.0,6.51,potatoes
Estonia,1993,126432,626.0,170.0,5.26,potatoes
Estonia,1994,140959,626.0,176.0,5.35,potatoes
Estonia,1995,145590,626.0,154.0,6.23,potatoes
Estonia,1996,141758,626.0,133.0,4.63,potatoes
Estonia,1997,124153,626.0,200.0,5.95,potatoes
Estonia,1998,97147,626.0,195.0,5.5,potatoes
Estonia,1999,129807,626.0,187.0,6.55,potatoes
Estonia,2000,152654,626.0,315.0,7.12,potatoes
Estonia,2001,155249,626.0,329.0,6.08,potatoes
Estonia,2002,131599,626.0,331.0,6.34,potatoes
Estonia,2004,103416,626.0,351.0,6.03,potatoes
Estonia,2005,150277,626.0,386.0,6.04,potatoes
Estonia,2006,132608,626.0,452.0,6.7,potatoes
Estonia,2007,171977,626.0,460.0,6.97,potatoes
Estonia,2008,142273,626.0,551.0,7.39,potatoes
Estonia,2009,152752,626.0,402.0,6.14,potatoes
Estonia,2010,174562,626.0,514.0,5.06,potatoes
Estonia,2011,178361,626.0,460.0,6.98,potatoes
Estonia,2012,182175,626.0,553.0,5.57,potatoes
Estonia,2013,193558,626.0,567.0,7.28,potatoes
Finland,1990,214976,536.0,2001.0,6.07,potatoes
Finland,1991,185663,536.0,1738.0,5.62,potatoes
Finland,1992,192894,536.0,1372.0,5.8,potatoes
Finland,1993,213516,536.0,1200.0,4.74,potatoes
Finland,1994,198795,536.0,1247.0,4.66,potatoes
Finland,1995,221053,536.0,1041.0,5.63,potatoes
Finland,1996,220029,536.0,909.0,4.2,potatoes
Finland,1997,227139,536.0,999.0,5.36,potatoes
Finland,1998,180091,536.0,1164.0,4.71,potatoes
Finland,1999,244923,536.0,1139.0,5.7,potatoes
Finland,2000,243851,536.0,1147.48,6.57,potatoes
Finland,2001,244267,536.0,1423.27,5.35,potatoes
Finland,2002,261779,536.0,1620.36,5.54,potatoes
Finland,2004,226886,536.0,1489.12,5.4,potatoes
Finland,2005,256990,536.0,1431.04,5.8,potatoes
Finland,2006,205607,536.0,1645.3,5.91,potatoes
Finland,2007,256996,536.0,1479.45,6.23,potatoes
Finland,2008,261221,536.0,1621.86,6.77,potatoes
Finland,2009,286098,536.0,1693.8,5.49,potatoes
Finland,2010,261548,536.0,1746.71,4.36,potatoes
Finland,2011,275943,536.0,1707.54,6.38,potatoes
Finland,2012,236522,536.0,1545.25,5.12,potatoes
Finland,2013,281312,536.0,1475.39,6.17,potatoes
France,1990,290790,867.0,97701.0,11.96,potatoes
France,1990,20940,867.0,97701.0,11.96,soybeans
France,1991,321625,867.0,103434.0,10.6,potatoes
France,1991,24308,867.0,103434.0,10.6,soybeans
France,1992,365434,867.0,85249.0,11.15,potatoes
France,1992,17425,867.0,85249.0,11.15,soybeans
France,1993,360076,867.0,91953.0,10.7,potatoes
France,1993,24636,867.0,91953.0,10.7,soybeans
France,1994,335302,867.0,89515.0,11.96,potatoes
France,1994,25978,867.0,89515.0,11.96,soybeans
France,1995,347354,867.0,84011.0,11.69,potatoes
France,1995,25723,867.0,84011.0,11.69,soybeans
France,1996,361751,867.0,97890.0,10.14,potatoes
France,1996,26717,867.0,97890.0,10.14,soybeans
France,1997,397848,867.0,109792.0,11.59,potatoes
France,1997,27641,867.0,109792.0,11.59,soybeans
France,1998,373559,867.0,107753.0,11.25,potatoes
France,1998,25506,867.0,107753.0,11.25,soybeans
France,1999,397361,867.0,114695.0,11.83,potatoes
France,1999,26622,867.0,114695.0,11.83,soybeans
France,2000,395987,867.0,97878.0,11.74,potatoes
France,2000,25875,867.0,97878.0,11.74,soybeans
France,2001,374385,867.0,99694.0,11.37,potatoes
France,2001,25617,867.0,99694.0,11.37,soybeans
France,2002,423804,867.0,82448.0,11.87,potatoes
France,2002,27899,867.0,82448.0,11.87,soybeans
France,2004,454162,867.0,76099.0,11.34,potatoes
France,2004,25104,867.0,76099.0,11.34,soybeans
France,2005,422227,867.0,78265.0,11.55,potatoes
France,2005,24837,867.0,78265.0,11.55,soybeans
France,2006,401909,867.0,71612.0,11.79,potatoes
France,2006,27173,867.0,71612.0,11.79,soybeans
France,2007,453347,867.0,77255.0,11.75,potatoes
France,2007,25991,867.0,77255.0,11.75,soybeans
France,2008,435194,867.0,78577.0,11.28,potatoes
France,2008,28986,867.0,78577.0,11.28,soybeans
France,2009,437856,867.0,63676.0,11.46,potatoes
France,2009,25109,867.0,63676.0,11.46,soybeans
France,2010,421566,867.0,61903.0,10.41,potatoes
France,2010,27495,867.0,61903.0,10.41,soybeans
France,2011,468991,867.0,61039.0,12.33,potatoes
France,2011,29473,867.0,61039.0,12.33,soybeans
France,2012,413769,867.0,63547.59,11.22,potatoes
France,2012,27815,867.0,63547.59,11.22,soybeans
France,2013,431560,867.0,66497.29,11.01,potatoes
France,2013,25599,867.0,66497.29,11.01,soybeans
Germany,1990,257764,700.0,31289.0,10.71,potatoes
Germany,1990,257764,700.0,31289.0,10.08,potatoes
Germany,1990,257764,700.0,31289.0,5.92,potatoes
Germany,1990,19792,700.0,31289.0,10.71,soybeans
Germany,1990,19792,700.0,31289.0,10.08,soybeans
Germany,1990,19792,700.0,31289.0,5.92,soybeans
Germany,1991,298464,700.0,32006.0,9.36,potatoes
Germany,1991,298464,700.0,32006.0,8.79,potatoes
Germany,1991,298464,700.0,32006.0,4.93,potatoes
Germany,1991,23917,700.0,32006.0,9.36,soybeans
Germany,1991,23917,700.0,32006.0,8.79,soybeans
Germany,1991,23917,700.0,32006.0,4.93,soybeans
Germany,1992,301928,700.0,29542.0,10.38,potatoes
Germany,1992,301928,700.0,29542.0,9.84,potatoes
Germany,1992,301928,700.0,29542.0,5.91,potatoes
Germany,1992,30000,700.0,29542.0,10.38,soybeans
Germany,1992,30000,700.0,29542.0,9.84,soybeans
Germany,1992,30000,700.0,29542.0,5.91,soybeans
Germany,1993,392539,700.0,25170.0,9.34,potatoes
Germany,1993,392539,700.0,25170.0,8.57,potatoes
Germany,1993,392539,700.0,25170.0,5.33,potatoes
Germany,1993,20000,700.0,25170.0,9.34,soybeans
Germany,1993,20000,700.0,25170.0,8.57,soybeans
Germany,1993,20000,700.0,25170.0,5.33,soybeans
Germany,1994,329512,700.0,26330.0,10.43,potatoes
Germany,1994,329512,700.0,26330.0,9.73,potatoes
Germany,1994,329512,700.0,26330.0,6.64,potatoes
Germany,1994,20000,700.0,26330.0,10.43,soybeans
Germany,1994,20000,700.0,26330.0,9.73,soybeans
Germany,1994,20000,700.0,26330.0,6.64,soybeans
Germany,1995,314059,700.0,30090.0,9.75,potatoes
Germany,1995,314059,700.0,30090.0,9.16,potatoes
Germany,1995,314059,700.0,30090.0,5.33,potatoes
Germany,1995,20587,700.0,30090.0,9.75,soybeans
Germany,1995,20587,700.0,30090.0,9.16,soybeans
Germany,1995,20587,700.0,30090.0,5.33,soybeans
Germany,1996,390096,700.0,31683.0,7.88,potatoes
Germany,1996,390096,700.0,31683.0,7.42,potatoes
Germany,1996,390096,700.0,31683.0,4.49,potatoes
Germany,1996,20000,700.0,31683.0,7.88,soybeans
Germany,1996,20000,700.0,31683.0,7.42,soybeans
Germany,1996,20000,700.0,31683.0,4.49,soybeans
Germany,1997,384055,700.0,30414.0,9.73,potatoes
Germany,1997,384055,700.0,30414.0,9.27,potatoes
Germany,1997,384055,700.0,30414.0,5.79,potatoes
Germany,1997,20000,700.0,30414.0,9.73,soybeans
Germany,1997,20000,700.0,30414.0,9.27,soybeans
Germany,1997,20000,700.0,30414.0,5.79,soybeans
Germany,1998,381394,700.0,33377.0,10.05,potatoes
Germany,1998,381394,700.0,33377.0,9.31,potatoes
Germany,1998,381394,700.0,33377.0,5.66,potatoes
Germany,1998,21896,700.0,33377.0,10.05,soybeans
Germany,1998,21896,700.0,33377.0,9.31,soybeans
Germany,1998,21896,700.0,33377.0,5.66,soybeans
Germany,1999,374989,700.0,30019.0,10.58,potatoes
Germany,1999,374989,700.0,30019.0,10.02,potatoes
Germany,1999,374989,700.0,30019.0,5.55,potatoes
Germany,1999,26010,700.0,30019.0,10.58,soybeans
Germany,1999,26010,700.0,30019.0,10.02,soybeans
Germany,1999,26010,700.0,30019.0,5.55,soybeans
Germany,2000,433437,700.0,35273.17,10.96,potatoes
Germany,2000,433437,700.0,35273.17,10.12,potatoes
Germany,2000,433437,700.0,35273.17,6.33,potatoes
Germany,2000,20000,700.0,35273.17,10.96,soybeans
Germany,2000,20000,700.0,35273.17,10.12,soybeans
Germany,2000,20000,700.0,35273.17,6.33,soybeans
Germany,2001,407758,700.0,33423.49,9.69,potatoes
Germany,2001,407758,700.0,33423.49,9.19,potatoes
Germany,2001,407758,700.0,33423.49,5.59,potatoes
Germany,2001,19584,700.0,33423.49,9.69,soybeans
Germany,2001,19584,700.0,33423.49,9.19,soybeans
Germany,2001,19584,700.0,33423.49,5.59,soybeans
Germany,2002,391226,700.0,34431.72,10.26,potatoes
Germany,2002,391226,700.0,34431.72,9.86,potatoes
Germany,2002,391226,700.0,34431.72,6.26,potatoes
Germany,2002,15337,700.0,34431.72,10.26,soybeans
Germany,2002,15337,700.0,34431.72,9.86,soybeans
Germany,2002,15337,700.0,34431.72,6.26,soybeans
Germany,2004,441756,700.0,34930.37,9.82,potatoes
Germany,2004,441756,700.0,34930.37,9.48,potatoes
Germany,2004,441756,700.0,34930.37,5.43,potatoes
Germany,2005,419798,700.0,36386.27,9.92,potatoes
Germany,2005,419798,700.0,36386.27,9.58,potatoes
Germany,2005,419798,700.0,36386.27,5.01,potatoes
Germany,2006,365680,700.0,38540.15,10.55,potatoes
Germany,2006,365680,700.0,38540.15,10.15,potatoes
Germany,2006,365680,700.0,38540.15,5.94,potatoes
Germany,2006,10000,700.0,38540.15,10.55,soybeans
Germany,2006,10000,700.0,38540.15,10.15,soybeans
Germany,2006,10000,700.0,38540.15,5.94,soybeans
Germany,2007,423470,700.0,40740.64,10.88,potatoes
Germany,2007,423470,700.0,40740.64,10.37,potatoes
Germany,2007,423470,700.0,40740.64,6.28,potatoes
Germany,2007,10000,700.0,40740.64,10.88,soybeans
Germany,2007,10000,700.0,40740.64,10.37,soybeans
Germany,2007,10000,700.0,40740.64,6.28,soybeans
Germany,2008,437606,700.0,43413.01,10.66,potatoes
Germany,2008,437606,700.0,43413.01,10.04,potatoes
Germany,2008,437606,700.0,43413.01,5.94,potatoes
Germany,2008,10000,700.0,43413.01,10.66,soybeans
Germany,2008,10000,700.0,43413.01,10.04,soybeans
Germany,2008,10000,700.0,43413.01,5.94,soybeans
Germany,2009,443045,700.0,39289.43,10.06,potatoes
Germany,2009,443045,700.0,39289.43,9.61,potatoes
Germany,2009,443045,700.0,39289.43,5.89,potatoes
Germany,2009,10000,700.0,39289.43,10.06,soybeans
Germany,2009,10000,700.0,39289.43,9.61,soybeans
Germany,2009,10000,700.0,39289.43,5.89,soybeans
Germany,2010,398758,700.0,40832.42,8.61,potatoes
Germany,2010,398758,700.0,40832.42,7.97,potatoes
Germany,2010,398758,700.0,40832.42,4.85,potatoes
Germany,2010,20000,700.0,40832.42,8.61,soybeans
Germany,2010,20000,700.0,40832.42,7.97,soybeans
Germany,2010,20000,700.0,40832.42,4.85,soybeans
Germany,2011,457565,700.0,43754.35,10.56,potatoes
Germany,2011,457565,700.0,43754.35,9.73,potatoes
Germany,2011,457565,700.0,43754.35,6.56,potatoes
Germany,2011,15000,700.0,43754.35,10.56,soybeans
Germany,2011,15000,700.0,43754.35,9.73,soybeans
Germany,2011,15000,700.0,43754.35,6.56,soybeans
Germany,2012,447570,700.0,45522.5,9.96,potatoes
Germany,2012,447570,700.0,45522.5,9.2,potatoes
Germany,2012,447570,700.0,45522.5,5.88,potatoes
Germany,2012,20000,700.0,45522.5,9.96,soybeans
Germany,2012,20000,700.0,45522.5,9.2,soybeans
Germany,2012,20000,700.0,45522.5,5.88,soybeans
Germany,2013,398258,700.0,43756.1,10.12,potatoes
Germany,2013,398258,700.0,43756.1,9.17,potatoes
Germany,2013,398258,700.0,43756.1,6.0,potatoes
Germany,2013,20000,700.0,43756.1,10.12,soybeans
Germany,2013,20000,700.0,43756.1,9.17,soybeans
Germany,2013,20000,700.0,43756.1,6.0,soybeans
Ghana,1990,84170,1187.0,65.8,26.73,cassava
Ghana,1990,61890,1187.0,65.8,26.73,plantains and others
Ghana,1990,73451,1187.0,65.8,26.73,yams
Ghana,1991,106630,1187.0,65.8,26.6,cassava
Ghana,1991,67914,1187.0,65.8,26.6,plantains and others
Ghana,1991,115790,1187.0,65.8,26.6,yams
Ghana,1992,102591,1187.0,65.8,26.47,cassava
Ghana,1992,68873,1187.0,65.8,26.47,plantains and others
Ghana,1992,104034,1187.0,65.8,26.47,yams
Ghana,1993,112309,1187.0,65.8,26.67,cassava
Ghana,1993,80432,1187.0,65.8,26.67,plantains and others
Ghana,1993,131606,1187.0,65.8,26.67,yams
Ghana,1994,115776,1187.0,65.8,26.62,cassava
Ghana,1994,80365,1187.0,65.8,26.62,plantains and others
Ghana,1994,110256,1187.0,65.8,26.62,yams
Ghana,1995,119924,1187.0,65.8,26.87,cassava
Ghana,1995,77059,1187.0,65.8,26.87,plantains and others
Ghana,1995,120710,1187.0,65.8,26.87,yams
Ghana,1996,120392,1187.0,1575.5,26.61,cassava
Ghana,1996,79711,1187.0,1575.5,26.61,plantains and others
Ghana,1996,13596,1187.0,1575.5,26.61,sweet potatoes
Ghana,1996,127793,1187.0,1575.5,26.61,yams
Ghana,1997,118777,1187.0,502.0,26.58,cassava
Ghana,1997,80890,1187.0,502.0,26.58,plantains and others
Ghana,1997,13593,1187.0,502.0,26.58,sweet potatoes
Ghana,1997,128490,1187.0,502.0,26.58,yams
Ghana,1998,113891,1187.0,297.78,27.28,cassava
Ghana,1998,77780,1187.0,297.78,27.28,plantains and others
Ghana,1998,13617,1187.0,297.78,27.28,sweet potatoes
Ghana,1998,128148,1187.0,297.78,27.28,yams
Ghana,1999,122528,1187.0,114.13,26.74,cassava
Ghana,1999,81007,1187.0,114.13,26.74,plantains and others
Ghana,1999,13846,1187.0,114.13,26.74,sweet potatoes
Ghana,1999,133871,1187.0,114.13,26.74,yams
Ghana,2000,122812,1187.0,81.63,26.83,cassava
Ghana,2000,79071,1187.0,81.63,26.83,plantains and others
Ghana,2000,13953,1187.0,81.63,26.83,sweet potatoes
Ghana,2000,128847,1187.0,81.63,26.83,yams
Ghana,2001,123436,1187.0,82.0,26.76,cassava
Ghana,2001,78227,1187.0,82.0,26.76,plantains and others
Ghana,2001,14066,1187.0,82.0,26.76,sweet potatoes
Ghana,2001,123414,1187.0,82.0,26.76,yams
Ghana,2002,122489,1187.0,89.88,26.92,cassava
Ghana,2002,82297,1187.0,89.88,26.92,plantains and others
Ghana,2002,14071,1187.0,89.88,26.92,sweet potatoes
Ghana,2002,129996,1187.0,89.88,26.92,yams
Ghana,2004,124228,1187.0,134.25,27.02,cassava
Ghana,2004,84670,1187.0,134.25,27.02,plantains and others
Ghana,2004,14259,1187.0,134.25,27.02,sweet potatoes
Ghana,2004,125220,1187.0,134.25,27.02,yams
Ghana,2005,127560,1187.0,166.16,27.06,cassava
Ghana,2005,96276,1187.0,166.16,27.06,plantains and others
Ghana,2005,13869,1187.0,166.16,27.06,sweet potatoes
Ghana,2005,108072,1187.0,166.16,27.06,yams
Ghana,2006,122000,1187.0,771.58,27.1,cassava
Ghana,2006,96990,1187.0,771.58,27.1,plantains and others
Ghana,2006,14765,1187.0,771.58,27.1,sweet potatoes
Ghana,2006,131938,1187.0,771.58,27.1,yams
Ghana,2007,127640,1187.0,119.86,27.16,cassava
Ghana,2007,105924,1187.0,119.86,27.16,plantains and others
Ghana,2007,15242,1187.0,119.86,27.16,sweet potatoes
Ghana,2007,135233,1187.0,119.86,27.16,yams
Ghana,2008,135145,1187.0,350.83,26.98,cassava
Ghana,2008,107039,1187.0,350.83,26.98,plantains and others
Ghana,2008,15759,1187.0,350.83,26.98,sweet potatoes
Ghana,2008,140831,1187.0,350.83,26.98,yams
Ghana,2009,138074,1187.0,378.97,27.14,cassava
Ghana,2009,109659,1187.0,378.97,27.14,plantains and others
Ghana,2009,16326,1187.0,378.97,27.14,sweet potatoes
Ghana,2009,152555,1187.0,378.97,27.14,yams
Ghana,2010,154330,1187.0,378.97,27.57,cassava
Ghana,2010,107868,1187.0,378.97,27.57,plantains and others
Ghana,2010,16904,1187.0,378.97,27.57,sweet potatoes
Ghana,2010,154841,1187.0,378.97,27.57,yams
Ghana,2011,160124,1187.0,378.97,27.11,cassava
Ghana,2011,107574,1187.0,378.97,27.11,plantains and others
Ghana,2011,17687,1187.0,378.97,27.11,sweet potatoes
Ghana,2011,155906,1187.0,378.97,27.11,yams
Ghana,2012,167489,1187.0,378.97,26.86,cassava
Ghana,2012,105443,1187.0,378.97,26.86,plantains and others
